Price,Close,High,Low,Open,Volume
2017-08-08,87.36900329589844,87.47799682617188,86.92400360107422,87.37100219726562,0
2017-08-09,86.89099884033203,86.9010009765625,86.33000183105469,86.87799835205078,0
2017-08-10,86.6729965209961,86.75399780273438,85.96199798583984,86.6709976196289,0
2017-08-11,85.63800048828125,86.24299621582031,85.45999908447266,85.61599731445312,0
2017-08-14,86.1780014038086,86.46099853515625,86.11299896240234,86.19599914550781,0
2017-08-15,86.36000061035156,86.85199737548828,86.34500122070312,86.36699676513672,0
2017-08-16,86.70899963378906,87.23999786376953,86.66500091552734,86.69599914550781,0
2017-08-17,87.11399841308594,87.33999633789062,86.64600372314453,87.11299896240234,0
2017-08-18,86.18299865722656,87.04499816894531,86.07599639892578,86.18299865722656,0
2017-08-21,86.8499984741211,86.86399841308594,86.34400177001953,86.85700225830078,0
2017-08-22,86.74299621582031,87.35800170898438,86.76000213623047,86.85399627685547,0
2017-08-23,87.31099700927734,87.34700012207031,86.56800079345703,87.32499694824219,0
2017-08-24,86.8219985961914,87.36399841308594,86.83899688720703,86.83899688720703,0
2017-08-25,87.51100158691406,87.74600219726562,87.33300018310547,87.49400329589844,0
2017-08-28,87.66000366210938,87.85399627685547,87.33999633789062,87.6729965209961,0
2017-08-29,86.87899780273438,87.23400115966797,86.76100158691406,86.88200378417969,0
2017-08-30,87.71499633789062,87.927001953125,87.20800018310547,87.71299743652344,0
2017-08-31,87.47100067138672,88.0739974975586,87.30999755859375,87.4729995727539,0
2017-09-01,88.27799987792969,89.01499938964844,88.10700225830078,88.26899719238281,0
2017-09-04,88.68299865722656,88.76300048828125,88.12999725341797,88.67900085449219,0
2017-09-05,88.4489974975586,88.4209976196289,88.06500244140625,88.41799926757812,0
2017-09-06,87.802001953125,89.4219970703125,87.55799865722656,87.78700256347656,0
2017-09-07,89.2020034790039,89.63300323486328,89.01000213623047,89.21099853515625,0
2017-09-08,89.39600372314453,89.6449966430664,88.68000030517578,89.41200256347656,0
2017-09-11,89.05799865722656,89.85199737548828,89.02100372314453,89.09600067138672,0
2017-09-12,90.34200286865234,90.65399932861328,90.20999908447266,90.36599731445312,0
2017-09-13,90.51000213623047,90.75399780273438,90.37000274658203,90.48999786376953,0
2017-09-14,90.81099700927734,91.00299835205078,90.54900360107422,90.80699920654297,0
2017-09-15,90.36100006103516,91.62899780273438,90.35399627685547,90.35399627685547,0
2017-09-18,91.12699890136719,91.46499633789062,91.08000183105469,91.11499786376953,0
2017-09-19,90.78099822998047,91.0459976196289,90.55000305175781,90.76300048828125,0
2017-09-20,90.73999786376953,91.04900360107422,90.68000030517578,90.77100372314453,0
2017-09-21,91.16000366210938,91.25,90.7969970703125,91.18199920654297,0
2017-09-22,91.23500061035156,91.44200134277344,90.66999816894531,91.22899627685547,0
2017-09-25,91.06900024414062,91.17500305175781,90.3740005493164,91.05999755859375,0
2017-09-26,90.33399963378906,90.78500366210938,90.07499694824219,90.3290023803711,0
2017-09-27,90.87699890136719,91.4530029296875,90.71199798583984,90.91999816894531,0
2017-09-28,90.41899871826172,91.04000091552734,90.20800018310547,90.38999938964844,0
2017-09-29,90.42500305175781,91.04000091552734,89.87200164794922,90.45600128173828,0
2017-10-02,91.04000091552734,91.04000091552734,90.0199966430664,90.3290023803711,0
2017-10-03,90.06999969482422,90.46199798583984,90.0199966430664,90.09200286865234,0
2017-10-04,90.33599853515625,90.41799926757812,90.14700317382812,90.34300231933594,0
2017-10-05,90.38800048828125,90.43800354003906,89.625,90.39600372314453,0
2017-10-06,89.71900177001953,90.28700256347656,89.63999938964844,89.7040023803711,0
2017-10-09,89.76699829101562,89.88200378417969,89.71800231933594,89.75900268554688,0
2017-10-10,89.73500061035156,90.02100372314453,89.62799835205078,89.74700164794922,0
2017-10-11,89.79299926757812,89.95600128173828,89.58699798583984,89.78399658203125,0
2017-10-12,90.30400085449219,90.34100341796875,89.93800354003906,90.28800201416016,0
2017-10-13,89.93000030517578,90.01200103759766,89.51399993896484,89.95899963378906,0
2017-10-16,89.6520004272461,89.77100372314453,89.0250015258789,89.64600372314453,0
2017-10-17,89.5780029296875,89.69200134277344,89.22000122070312,89.5770034790039,0
2017-10-18,89.75499725341797,90.55599975585938,89.69999694824219,89.7750015258789,0
2017-10-19,90.64700317382812,90.76200103759766,90.04000091552734,90.64399719238281,0
2017-10-20,90.25,90.75399780273438,89.9010009765625,90.26499938964844,0
2017-10-23,90.24199676513672,90.23100280761719,89.78700256347656,90.2300033569336,0
2017-10-24,89.66100311279297,90.11100006103516,89.62999725341797,89.6500015258789,0
2017-10-25,89.91000366210938,90.00499725341797,88.74600219726562,89.90799713134766,0
2017-10-26,88.7300033569336,88.96299743652344,88.63999938964844,88.72799682617188,0
2017-10-27,88.7979965209961,88.81400299072266,88.23699951171875,88.81199645996094,0
2017-10-30,88.63700103759766,88.69000244140625,88.06500244140625,88.5999984741211,0
2017-10-31,88.09200286865234,88.2699966430664,87.8010025024414,88.11499786376953,0
2017-11-01,88.1520004272461,88.60099792480469,88.11000061035156,88.13999938964844,0
2017-11-02,88.66400146484375,88.94100189208984,88.5989990234375,88.6969985961914,0
2017-11-03,89.01699829101562,89.59400177001953,88.83000183105469,89.01300048828125,0
2017-11-06,89.44999694824219,89.7969970703125,89.25,89.47000122070312,0
2017-11-07,89.47799682617188,89.7229995727539,89.01599884033203,89.47699737548828,0
2017-11-08,89.1240005493164,89.3010025024414,89.02400207519531,89.11799621582031,0
2017-11-09,89.49400329589844,89.6050033569336,89.08999633789062,89.50299835205078,0
2017-11-10,89.41200256347656,89.6240005493164,89.24800109863281,89.40699768066406,0
2017-11-13,89.56700134277344,89.61100006103516,89.05999755859375,89.56099700927734,0
2017-11-14,89.17500305175781,89.3499984741211,88.77799987792969,89.19200134277344,0
2017-11-15,89.0260009765625,89.03600311279297,88.06300354003906,89.03299713134766,0
2017-11-17,88.58699798583984,88.60299682617188,87.50299835205078,88.5999984741211,0
2017-11-20,87.55999755859375,87.91500091552734,87.46600341796875,87.54000091552734,0
2017-11-21,87.83100128173828,88.15699768066406,87.62999725341797,87.8270034790039,0
2017-11-22,87.93199920654297,87.98300170898438,87.61599731445312,87.93599700927734,0
2017-11-23,87.5979995727539,87.75499725341797,87.41500091552734,87.5770034790039,0
2017-11-24,87.50499725341797,87.88300323486328,87.37999725341797,87.50299835205078,0
2017-11-27,87.79000091552734,87.80000305175781,87.04100036621094,87.80000305175781,0
2017-11-28,87.0999984741211,87.2229995727539,86.76399993896484,87.11900329589844,0
2017-11-29,87.11000061035156,87.20800018310547,86.77999877929688,87.08999633789062,0
2017-11-30,87.05599975585938,87.28099822998047,86.81900024414062,87.06800079345703,0
2017-12-01,87.29000091552734,88.60199737548828,87.14600372314453,87.28600311279297,0
2017-12-04,88.73400115966797,89.20700073242188,88.58000183105469,88.71499633789062,0
2017-12-05,88.73400115966797,89.20899963378906,88.72200012207031,88.74099731445312,0
2017-12-06,88.58000183105469,88.71099853515625,87.80500030517578,88.58999633789062,0
2017-12-07,87.81099700927734,87.93699645996094,87.53500366210938,87.8290023803711,0
2017-12-08,88.01000213623047,88.48799896240234,87.95999908447266,88.02899932861328,0
2017-12-11,88.27200317382812,88.44200134277344,88.04399871826172,88.26599884033203,0
2017-12-12,88.3270034790039,88.52100372314453,88.1729965209961,88.33200073242188,0
2017-12-13,88.2249984741211,88.25399780273438,87.85299682617188,88.20099639892578,0
2017-12-14,87.97899627685547,88.04299926757812,87.55000305175781,87.95600128173828,0
2017-12-15,87.83799743652344,88.11100006103516,87.6760025024414,87.83699798583984,0
2017-12-18,87.52999877929688,87.69499969482422,87.31999969482422,87.55000305175781,0
2017-12-19,87.4800033569336,87.68900299072266,87.4209976196289,87.5009994506836,0
2017-12-20,87.72000122070312,88.34500122070312,87.69999694824219,87.72799682617188,0
2017-12-21,88.27799987792969,89.18900299072266,88.26899719238281,88.28299713134766,0
2017-12-22,88.94200134277344,89.27899932861328,88.61000061035156,88.92400360107422,0
2017-12-25,89.04000091552734,89.2699966430664,88.47000122070312,88.96700286865234,0
2017-12-26,89.0999984741211,89.21800231933594,89.0,89.0979995727539,0
2017-12-27,89.21299743652344,89.71900177001953,89.18000030517578,89.2040023803711,0
2017-12-28,89.53199768066406,89.77999877929688,89.35099792480469,89.52200317382812,0
2017-12-29,89.81900024414062,90.02200317382812,89.5250015258789,89.83399963378906,0
2018-01-01,89.54499816894531,89.62000274658203,88.31900024414062,89.58999633789062,0
2018-01-02,89.80899810791016,89.96299743652344,89.37699890136719,89.81300354003906,0
2018-01-03,89.7509994506836,89.7979965209961,89.52799987792969,89.76200103759766,0
2018-01-04,89.71600341796875,90.16400146484375,89.73799896240234,89.73799896240234,0
2018-01-05,90.2699966430664,91.56400299072266,90.22799682617188,90.29100036621094,0
2018-01-08,91.28099822998047,91.36699676513672,90.83000183105469,91.2770004272461,0
2018-01-09,91.125,91.14299774169922,90.13500213623047,91.14299774169922,0
2018-01-10,90.38500213623047,90.4010009765625,89.19000244140625,90.4010009765625,0
2018-01-11,88.9229965209961,89.125,88.68000030517578,88.91000366210938,0
2018-01-12,88.87000274658203,89.1520004272461,88.64700317382812,88.85800170898438,0
2018-01-15,89.1500015258789,89.20600128173828,88.83799743652344,89.20600128173828,0
2018-01-16,88.97100067138672,89.30799865722656,88.85900115966797,89.00299835205078,0
2018-01-17,88.83300018310547,89.21800231933594,88.5530014038086,88.79000091552734,0
2018-01-18,89.53700256347656,89.5250015258789,88.87899780273438,89.46499633789062,0
2018-01-19,89.4489974975586,89.47599792480469,88.72000122070312,89.43699645996094,0
2018-01-22,88.63400268554688,89.19200134277344,88.5999984741211,88.64199829101562,0
2018-01-23,89.10199737548828,89.2229995727539,88.40699768066406,89.10700225830078,0
2018-01-24,88.68399810791016,88.88899993896484,88.22699737548828,88.69999694824219,0
2018-01-25,88.49199676513672,88.69599914550781,88.24500274658203,88.50800323486328,0
2018-01-26,88.61499786376953,88.83599853515625,87.9260025024414,88.56500244140625,0
2018-01-29,88.21399688720703,88.46199798583984,87.98999786376953,88.22100067138672,0
2018-01-30,88.2959976196289,88.36799621582031,87.80000305175781,88.32499694824219,0
2018-01-31,88.13200378417969,88.97100067138672,88.15699768066406,88.15699768066406,0
2018-02-01,88.75,89.1760025024414,88.7030029296875,88.73500061035156,0
2018-02-02,89.2229995727539,89.39900207519531,88.98600006103516,89.23100280761719,0
2018-02-05,88.49299621582031,88.64399719238281,88.0459976196289,88.48200225830078,0
2018-02-06,87.01599884033203,87.54299926757812,86.35099792480469,86.96499633789062,0
2018-02-07,87.65399932861328,87.67500305175781,87.00499725341797,87.6520004272461,0
2018-02-08,86.875,87.35299682617188,86.37000274658203,86.82499694824219,0
2018-02-09,86.18900299072266,86.76100158691406,85.80999755859375,86.22000122070312,0
2018-02-12,86.42500305175781,86.56500244140625,86.00399780273438,86.40799713134766,0
2018-02-13,86.38999938964844,86.41500091552734,85.19999694824219,86.36199951171875,0
2018-02-14,85.58999633789062,85.72799682617188,84.697998046875,85.58399963378906,0
2018-02-15,85.37000274658203,85.53600311279297,84.77799987792969,85.38099670410156,0
2018-02-16,85.00199890136719,85.15499877929688,84.47100067138672,84.97699737548828,0
2018-02-19,84.61100006103516,84.96299743652344,84.61399841308594,84.61399841308594,0
2018-02-20,84.89700317382812,85.11199951171875,84.80000305175781,84.91100311279297,0
2018-02-21,84.8949966430664,85.25499725341797,84.73100280761719,84.87799835205078,0
2018-02-22,84.69200134277344,84.83100128173828,83.9280014038086,84.74400329589844,0
2018-02-23,84.00700378417969,84.47899627685547,83.97699737548828,84.02300262451172,0
2018-02-26,84.6449966430664,84.63700103759766,84.11699676513672,84.63700103759766,0
2018-02-27,84.39700317382812,84.47799682617188,84.0999984741211,84.40799713134766,0
2018-02-28,84.10800170898438,84.18699645996094,83.20099639892578,84.12300109863281,0
2018-03-01,83.08200073242188,83.58899688720703,82.95700073242188,83.0790023803711,0
2018-03-02,82.71099853515625,82.87200164794922,81.72200012207031,82.74400329589844,0
2018-03-05,81.87999725341797,82.00800323486328,81.38800048828125,81.90699768066406,0
2018-03-06,81.8489990234375,82.52300262451172,81.52999877929688,81.87799835205078,0
2018-03-07,81.49700164794922,82.09700012207031,81.52400207519531,81.56099700927734,0
2018-03-08,82.26399993896484,82.4540023803711,81.90899658203125,82.26300048828125,0
2018-03-09,82.5009994506836,83.4260025024414,82.43699645996094,82.5009994506836,0
2018-03-12,83.4219970703125,83.48500061035156,82.9209976196289,83.41600036621094,0
2018-03-13,82.73200225830078,83.43399810791016,82.45600128173828,82.77300262451172,0
2018-03-14,82.16000366210938,82.4280014038086,81.77999877929688,82.2249984741211,0
2018-03-15,81.93900299072266,81.96600341796875,81.16200256347656,81.93900299072266,0
2018-03-16,81.43599700927734,81.43599700927734,80.68199920654297,81.43599700927734,0
2018-03-19,80.93199920654297,81.38899993896484,80.54000091552734,80.91899871826172,0
2018-03-20,81.01699829101562,81.58599853515625,81.00499725341797,81.05599975585938,0
2018-03-21,81.4260025024414,82.052001953125,81.4000015258789,81.43800354003906,0
2018-03-22,82.12899780273438,82.37000274658203,81.46299743652344,82.10700225830078,0
2018-03-23,81.16400146484375,82.04399871826172,81.05599975585938,81.177001953125,0
2018-03-26,81.39800262451172,81.85600280761719,81.30699920654297,81.38700103759766,0
2018-03-27,82.18099975585938,82.427001953125,82.01899719238281,82.22000122070312,0
2018-03-28,81.9010009765625,82.52799987792969,81.69999694824219,81.91300201416016,0
2018-03-29,82.6709976196289,82.71499633789062,82.31999969482422,82.66600036621094,0
2018-03-30,82.5979995727539,82.62799835205078,82.30899810791016,82.59300231933594,0
2018-04-02,82.4520034790039,82.66600036621094,81.95500183105469,82.4469985961914,0
2018-04-03,81.86699676513672,83.3280029296875,81.86199951171875,81.88099670410156,0
2018-04-04,83.10099792480469,83.36699676513672,82.5780029296875,83.09700012207031,0
2018-04-05,83.70600128173828,84.12699890136719,83.59600067138672,83.70600128173828,0
2018-04-06,83.8270034790039,84.21800231933594,83.73699951171875,83.8479995727539,0
2018-04-09,83.68800354003906,84.3010025024414,83.58799743652344,83.6510009765625,0
2018-04-10,84.02899932861328,85.13600158691406,83.93399810791016,84.0009994506836,0
2018-04-11,85.0469970703125,85.0989990234375,84.58300018310547,85.04100036621094,0
2018-04-12,84.99099731445312,85.29299926757812,84.70700073242188,84.9729995727539,0
2018-04-13,85.16400146484375,85.74700164794922,85.18000030517578,85.21800231933594,0
2018-04-16,85.29000091552734,85.30999755859375,84.91000366210938,85.28299713134766,0
2018-04-17,85.16000366210938,85.40399932861328,85.06199645996094,85.14600372314453,0
2018-04-18,85.2030029296875,85.43199920654297,84.7959976196289,85.21800231933594,0
2018-04-19,85.00199890136719,85.28099822998047,84.97799682617188,85.02200317382812,0
2018-04-20,84.822998046875,85.15299987792969,84.41899871826172,84.82099914550781,0
2018-04-23,84.47899627685547,84.66999816894531,84.38500213623047,84.44300079345703,0
2018-04-24,84.65899658203125,85.15299987792969,84.57499694824219,84.66799926757812,0
2018-04-25,84.83000183105469,84.98699951171875,84.66400146484375,84.84200286865234,0
2018-04-26,85.18800354003906,85.29399871826172,84.86900329589844,85.19300079345703,0
2018-04-27,84.9209976196289,85.0260009765625,84.7699966430664,84.927001953125,0
2018-04-30,84.947998046875,85.37899780273438,84.88999938964844,84.94000244140625,0
2018-05-01,85.1780014038086,85.4229965209961,84.99800109863281,85.16999816894531,0
2018-05-02,85.52300262451172,85.72899627685547,85.31999969482422,85.50700378417969,0
2018-05-03,85.2300033569336,85.4280014038086,84.48100280761719,85.24800109863281,0
2018-05-04,84.89099884033203,85.00800323486328,84.37000274658203,84.91400146484375,0
2018-05-07,84.89099884033203,84.98999786376953,84.59700012207031,84.88800048828125,0
2018-05-08,84.57099914550781,84.59200286865234,83.88999938964844,84.56800079345703,0
2018-05-09,84.20800018310547,85.43099975585938,84.15899658203125,84.20700073242188,0
2018-05-10,85.47699737548828,86.0479965209961,85.39700317382812,85.48200225830078,0
2018-05-11,85.66000366210938,85.8489990234375,85.44400024414062,85.69999694824219,0
2018-05-14,85.54399871826172,85.85600280761719,85.44999694824219,85.53099822998047,0
2018-05-15,85.70999908447266,85.9020004272461,85.31999969482422,85.71700286865234,0
2018-05-16,85.67500305175781,86.25900268554688,85.58300018310547,85.66999816894531,0
2018-05-17,86.3219985961914,86.77999877929688,86.2699966430664,86.33000183105469,0
2018-05-18,86.34100341796875,86.7239990234375,85.80000305175781,86.3499984741211,0
2018-05-21,86.0999984741211,86.65899658203125,86.0999984741211,86.11399841308594,0
2018-05-22,86.8499984741211,87.08999633789062,86.73999786376953,86.8499984741211,0
2018-05-23,86.38700103759766,86.48899841308594,84.93000030517578,86.40799713134766,0
2018-05-24,85.58499908447266,85.5999984741211,84.46199798583984,85.5999984741211,0
2018-05-25,84.83499908447266,85.0999984741211,84.06500244140625,84.8219985961914,0
2018-05-28,84.47000122070312,84.56800079345703,83.95999908447266,84.48699951171875,0
2018-05-29,84.18699645996094,84.19200134277344,83.34600067138672,84.19200134277344,0
2018-05-30,83.177001953125,84.93699645996094,83.1969985961914,83.23300170898438,0
2018-05-31,84.31099700927734,84.94000244140625,83.57599639892578,84.33300018310547,0
2018-06-01,84.0,84.63700103759766,83.99700164794922,84.01399993896484,0
2018-06-04,84.58799743652344,84.93000030517578,84.58000183105469,84.58499908447266,0
2018-06-05,85.05000305175781,85.11100006103516,84.08000183105469,85.11100006103516,0
2018-06-06,84.89700317382812,85.59100341796875,84.80000305175781,84.90699768066406,0
2018-06-07,85.05999755859375,85.1500015258789,84.58399963378906,85.05699920654297,0
2018-06-08,84.4800033569336,84.67900085449219,83.86100006103516,84.50199890136719,0
2018-06-11,84.38099670410156,84.86799621582031,84.33899688720703,84.41000366210938,0
2018-06-12,84.99400329589844,85.01300048828125,84.66999816894531,84.96800231933594,0
2018-06-13,84.8479995727539,85.1780014038086,84.7979965209961,84.86199951171875,0
2018-06-14,84.96600341796875,85.01599884033203,84.43299865722656,84.96900177001953,0
2018-06-15,84.3479995727539,84.4530029296875,83.70800018310547,84.34500122070312,0
2018-06-18,83.81600189208984,83.99600219726562,83.48200225830078,83.81199645996094,0
2018-06-19,83.36000061035156,83.43199920654297,82.56500244140625,83.38800048828125,0
2018-06-20,82.88600158691406,83.02400207519531,82.6729965209961,82.90599822998047,0
2018-06-21,82.91799926757812,83.177001953125,82.58000183105469,82.91100311279297,0
2018-06-22,82.54000091552734,83.02999877929688,82.26599884033203,82.5479965209961,0
2018-06-25,82.78199768066406,82.76899719238281,82.19100189208984,82.76899719238281,0
2018-06-26,82.45099639892578,82.72100067138672,82.20999908447266,82.43800354003906,0
2018-06-27,82.76799774169922,83.16899871826172,82.35399627685547,82.78600311279297,0
2018-06-28,82.6780014038086,83.30699920654297,82.46700286865234,82.6969985961914,0
2018-06-29,83.34300231933594,84.322998046875,83.24700164794922,83.3219985961914,0
2018-07-02,84.16999816894531,84.41600036621094,83.76000213623047,84.23400115966797,0
2018-07-03,84.06300354003906,84.41699981689453,83.88999938964844,84.07499694824219,0
2018-07-04,83.99500274658203,84.20099639892578,83.93399810791016,83.99099731445312,0
2018-07-05,84.09400177001953,84.32599639892578,83.86000061035156,84.08100128173828,0
2018-07-06,84.13999938964844,84.44200134277344,84.0780029296875,84.14199829101562,0
2018-07-09,84.30899810791016,84.68199920654297,84.27899932861328,84.30999755859375,0
2018-07-10,84.61900329589844,84.82599639892578,84.56900024414062,84.61000061035156,0
2018-07-11,84.28900146484375,85.14600372314453,84.19599914550781,84.34700012207031,0
2018-07-12,84.75,85.51499938964844,84.75800323486328,84.75800323486328,0
2018-07-13,85.56800079345703,85.64800262451172,85.24099731445312,85.55799865722656,0
2018-07-16,85.4209976196289,85.6449966430664,85.37699890136719,85.42500305175781,0
2018-07-17,85.52999877929688,85.68000030517578,85.43000030517578,85.52300262451172,0
2018-07-18,85.58200073242188,85.62000274658203,85.05000305175781,85.58200073242188,0
2018-07-19,85.65499877929688,85.6729965209961,85.06600189208984,85.6520004272461,0
2018-07-20,84.72799682617188,85.25399780273438,84.52100372314453,84.74299621582031,0
2018-07-23,84.64700317382812,84.75499725341797,84.41000366210938,84.64099884033203,0
2018-07-24,84.61900329589844,84.61299896240234,84.28900146484375,84.61100006103516,0
2018-07-25,84.56999969482422,84.91500091552734,84.45999908447266,84.59700012207031,0
2018-07-26,85.01200103759766,85.2040023803711,84.80999755859375,85.03299713134766,0
2018-07-27,85.02899932861328,85.1259994506836,84.85299682617188,85.03700256347656,0
2018-07-30,84.91799926757812,85.38800048828125,84.87000274658203,84.90599822998047,0
2018-07-31,85.18599700927734,86.00299835205078,84.83000183105469,85.19400024414062,0
2018-08-01,85.87799835205078,86.28299713134766,85.86399841308594,85.86399841308594,0
2018-08-02,85.86399841308594,85.93900299072266,85.4209976196289,85.88400268554688,0
2018-08-03,85.75,85.93199920654297,85.57099914550781,85.75199890136719,0
2018-08-06,85.46900177001953,85.7229995727539,85.43000030517578,85.46299743652344,0
2018-08-07,85.62000274658203,85.84300231933594,85.36000061035156,85.58999633789062,0
2018-08-08,85.25,85.34100341796875,84.76699829101562,85.26300048828125,0
2018-08-09,85.16500091552734,85.41400146484375,84.97599792480469,85.14700317382812,0
2018-08-10,85.13800048828125,85.14199829101562,84.28399658203125,85.13700103759766,0
2018-08-13,84.11900329589844,84.60399627685547,83.63200378417969,84.13400268554688,0
2018-08-14,84.25900268554688,84.9229965209961,84.20700073242188,84.20700073242188,0
2018-08-15,85.18699645996094,85.3010025024414,83.85600280761719,85.16999816894531,0
2018-08-16,84.11299896240234,84.52999877929688,83.98999786376953,84.1050033569336,0
2018-08-17,84.34700012207031,84.52300262451172,83.86499786376953,84.33599853515625,0
2018-08-20,84.58899688720703,84.73100280761719,84.36000061035156,84.57599639892578,0
2018-08-21,84.302001953125,84.78900146484375,84.20600128173828,84.28500366210938,0
2018-08-22,84.49500274658203,84.94200134277344,84.36900329589844,84.46800231933594,0
2018-08-23,85.01699829101562,85.31800079345703,84.8219985961914,84.9749984741211,0
2018-08-24,84.99500274658203,85.43099975585938,84.97000122070312,84.99400329589844,0
2018-08-27,85.52899932861328,85.71900177001953,85.0199966430664,85.53099822998047,0
2018-08-28,85.7300033569336,86.16100311279297,85.66600036621094,85.72000122070312,0
2018-08-29,85.96499633789062,86.3949966430664,85.90599822998047,85.97000122070312,0
2018-08-30,86.55799865722656,86.56199645996094,85.51799774169922,86.55000305175781,0
2018-08-31,85.46800231933594,85.49400329589844,84.71600341796875,85.46399688720703,0
2018-09-03,85.08499908447266,85.10900115966797,84.75599670410156,85.0780029296875,0
2018-09-04,84.82499694824219,84.9990005493164,84.21600341796875,84.78900146484375,0
2018-09-05,84.59300231933594,84.88200378417969,84.36900329589844,84.58499908447266,0
2018-09-06,84.59400177001953,84.59500122070312,83.82499694824219,84.572998046875,0
2018-09-07,83.99199676513672,84.6240005493164,83.88099670410156,83.98600006103516,0
2018-09-10,84.18000030517578,84.50700378417969,84.08000183105469,84.19200134277344,0
2018-09-11,84.43299865722656,84.93699645996094,84.41999816894531,84.44200134277344,0
2018-09-12,85.41400146484375,85.78099822998047,85.09400177001953,85.43000030517578,0
2018-09-13,85.52799987792969,86.07599639892578,85.49299621582031,85.49299621582031,0
2018-09-14,86.11499786376953,86.22000122070312,85.87000274658203,86.12000274658203,0
2018-09-17,85.83000183105469,86.11399841308594,85.79000091552734,85.81300354003906,0
2018-09-18,85.48699951171875,86.53399658203125,85.48100280761719,85.48100280761719,0
2018-09-19,86.5530014038086,86.9000015258789,86.41000366210938,86.55500030517578,0
2018-09-20,86.93299865722656,87.22100067138672,86.73999786376953,86.93199920654297,0
2018-09-21,87.13999938964844,87.44000244140625,87.08300018310547,87.125,0
2018-09-24,87.11000061035156,87.20899963378906,86.90699768066406,87.1259994506836,0
2018-09-25,87.08999633789062,87.24700164794922,86.94999694824219,87.09500122070312,0
2018-09-26,87.18399810791016,87.23999786376953,87.03399658203125,87.18399810791016,0
2018-09-27,86.44100189208984,86.99600219726562,86.21800231933594,86.43800354003906,0
2018-09-28,86.94599914550781,87.90499877929688,86.91999816894531,86.9800033569336,0
2018-10-01,88.61299896240234,89.12999725341797,88.4530029296875,88.60800170898438,0
2018-10-02,88.93099975585938,89.0009994506836,88.4800033569336,88.9260025024414,0
2018-10-03,88.58799743652344,89.072998046875,88.46399688720703,88.55999755859375,0
2018-10-04,88.89299774169922,88.93199920654297,88.1760025024414,88.88600158691406,0
2018-10-05,88.14900207519531,88.30500030517578,87.70500183105469,88.14399719238281,0
2018-10-08,87.81800079345703,87.96700286865234,87.01599884033203,87.7969970703125,0
2018-10-09,87.2699966430664,87.44400024414062,87.01499938964844,87.29399871826172,0
2018-10-10,87.33100128173828,87.44599914550781,86.66000366210938,87.322998046875,0
2018-10-11,85.88500213623047,86.37000274658203,85.78399658203125,85.91100311279297,0
2018-10-12,85.9990005493164,86.43599700927734,85.93399810791016,86.00700378417969,0
2018-10-15,86.13500213623047,86.375,85.58100128173828,86.16899871826172,0
2018-10-16,86.06700134277344,86.77899932861328,86.06600189208984,86.06900024414062,0
2018-10-17,86.83899688720703,86.87000274658203,86.17900085449219,86.80699920654297,0
2018-10-18,86.46499633789062,86.51100158691406,85.86799621582031,86.45500183105469,0
2018-10-19,85.76599884033203,86.36100006103516,85.71199798583984,85.78800201416016,0
2018-10-22,85.83100128173828,86.2770004272461,85.65599822998047,85.81800079345703,0
2018-10-23,86.07499694824219,86.13500213623047,85.37100219726562,86.06400299072266,0
2018-10-24,85.93399810791016,86.65899658203125,85.83899688720703,85.947998046875,0
2018-10-25,85.84100341796875,86.302001953125,85.78099822998047,85.85600280761719,0
2018-10-26,85.94499969482422,85.9260025024414,84.85700225830078,85.90399932861328,0
2018-10-29,85.41999816894531,85.88700103759766,85.29000091552734,85.44000244140625,0
2018-10-30,85.54900360107422,86.11799621582031,85.52400207519531,85.52400207519531,0
2018-10-31,86.16999816894531,86.3740005493164,85.91300201416016,86.19100189208984,0
2018-11-01,85.75800323486328,86.2979965209961,85.62999725341797,85.74700164794922,0
2018-11-02,86.09500122070312,86.58100128173828,86.0199966430664,86.09100341796875,0
2018-11-05,86.35099792480469,86.58599853515625,86.27999877929688,86.34100341796875,0
2018-11-06,86.35299682617188,86.52100372314453,86.16999816894531,86.38700103759766,0
2018-11-07,86.41600036621094,86.75,86.09200286865234,86.41799926757812,0
2018-11-08,86.56400299072266,86.89299774169922,86.54000091552734,86.58100128173828,0
2018-11-09,86.69499969482422,86.70800018310547,85.97799682617188,86.68499755859375,0
2018-11-12,86.28199768066406,86.50700378417969,85.91999816894531,86.27899932861328,0
2018-11-13,85.85099792480469,86.26599884033203,85.76699829101562,85.81199645996094,0
2018-11-14,86.03900146484375,86.2229995727539,85.83000183105469,86.04399871826172,0
2018-11-15,85.71700286865234,86.00199890136719,85.44499969482422,85.7239990234375,0
2018-11-16,86.19599914550781,86.23600006103516,85.59400177001953,86.1969985961914,0
2018-11-19,85.73600006103516,85.7699966430664,85.27999877929688,85.72899627685547,0
2018-11-20,85.36000061035156,85.54299926757812,84.7040023803711,85.3740005493164,0
2018-11-21,84.69400024414062,85.19999694824219,84.64199829101562,84.68000030517578,0
2018-11-22,85.41000366210938,85.5739974975586,85.2300033569336,85.43299865722656,0
2018-11-23,85.64299774169922,85.66000366210938,85.0510025024414,85.65499877929688,0
2018-11-26,85.36000061035156,85.91200256347656,85.36000061035156,85.36299896240234,0
2018-11-27,85.62999725341797,85.83999633789062,85.48699951171875,85.63700103759766,0
2018-11-28,85.55799865722656,85.62000274658203,85.25900268554688,85.5530014038086,0
2018-11-29,85.52300262451172,85.56999969482422,85.17900085449219,85.52899932861328,0
2018-11-30,85.4000015258789,85.49500274658203,85.17500305175781,85.4229965209961,0
